"Date","Size.Fraction","SumFA_ug.L","SumFA_mg.g","SumFA_mg.g_WetWt","C14.0_PERCENT","C14.1_PERCENT","C15.0_PERCENT","C16.0_PERCENT","C16.1n.7_PERCENT","C16.1n.9_PERCENT","C17.0_PERCENT","C18.0_PERCENT","C16.3n.4_PERCENT","C18.1n.7_PERCENT","C18.1n.9c_PERCENT","C18.1n.9t_PERCENT","C18.2n.6c_PERCENT","C18.3n.3_PERCENT","C18.3n.6_PERCENT","C18.4n.3_PERCENT","C20.0_PERCENT","C20.1n.9_PERCENT","C20.3n.3_PERCENT","C20.4n.6_PERCENT","C20.5n.3_PERCENT","C22.0_PERCENT","C22.1n.9_PERCENT","C22.2n.6_PERCENT","C22.4n.6_PERCENT","C22.5n.3_PERCENT","C22.5n.6._PERCENT","C22.6n.3_PERCENT","C23.0_PERCENT","C24.0_PERCENT","C24.1n.9_PERCENT","C16.2n.4_PERCENT","C20.4n.3_PERCENT","C22.1n.11_PERCENT","Ratio16.1","Diatom.Flag","DHA.EPA","Bacteria_15_17","Carn18.1N9_n7","percent.SFA","percent.MUFA","percent.PUFA","PUFA.SFA","percent.n3_PUFA","percent.n6_PUFA","n3.n6","Prop.EFA","Prop.HUFA","C16PUFA","EPA.DHA","delta15n","delta13c","chl_20um","chl_3um","chl_GF.F","SumChl","chla_prop_GF.F","chla_prop_20um","chla_prop_3um","Biomass.mg.m3"
"2015-08-10","500",NA,73.0694880404182,10.460880029537,0.076200174446233,0.00122543822446223,0.0048785574333964,0.14331543392655,0.0939116048347904,0.00281071788574072,0.00460208169877837,0.0268129032141911,0.0106751543434379,0.0175977316161412,0.142690320046261,0.00150741651096026,0.0261764717994637,0.0110928597036078,0.00162779354510679,0.0263696778871721,0.00257958089070791,0.0181035091967543,0.00276216088391907,0,0.158345226703551,0.00131178600996899,0.00262135477904458,0.00097313526854499,0,0.0080957043380178,NA,0.139875440530617,0.00641526652284609,NA,0.0137687917316556,0.00931729280117768,0.00782795475313555,0.0145535195452324,0.655279074010414,1.52123658143013,0.883357480629886,0.00948063913217477,8.1084496092315,0.273505500530863,0.289918750429109,0.395310917804616,1.44534905893057,0.346541070046885,0.00447698538037561,77.405003725478,0.350044920158715,0.310954589022829,0.0199924471446156,1.1320445254926,9.956762772,-21.9395639880746,NA,NA,NA,NA,NA,NA,NA,12.4095729694428
"2015-08-10","64",NA,34.8212163879877,5.37328641055786,0.114604082270101,0,0.00947529559976495,0.200388821473559,0.0858402519397725,0.00889503790813173,0.00833437372343743,0.0349818322750687,0.0101419749514031,0.01994398454856,0.0585371974446097,0,0.0414362894852787,0.0126263612310674,0.00226718120858807,0.0293252482158177,0.00254900845352931,0.00915555136933495,0.00382656218848801,0,0.160942066399308,0.002940509780165,0.00226061429242279,0,0,0.00853790376163041,NA,0.115747975675987,0.00764813845361645,NA,0.00963164732888865,0.0134627113722965,0.00767410891574994,0.00266423218156616,0.42836846540913,1.69026986582027,0.719190316525504,0.0178096693232024,2.93508036481287,0.387266959814109,0.185369246923589,0.398314274489865,1.02852635474263,0.331006117472299,0.00432471804809249,76.5381959682426,0.335330835520391,0.291112044864918,0.0236046863236996,1.39045253672369,8.291858937,-21.5148636666439,NA,NA,NA,NA,NA,NA,NA,2.33273821384401
"2015-09-10","1000",NA,81.6413592713362,18.5070998893375,0.15581524112143,0.00144787912965039,0.00356469051969826,0.13558692677503,0.0739181280677343,0.00116675550389725,0.00177060884097815,0.0134121848627323,0.0211591187247123,0.0120232901700979,0.13535540956198,0.0011142442346196,0.0295522552918914,0.00803159068136037,0.00137768397534032,0.0202553432554495,0.00177155432979701,0.0309785603119869,0.00272575427447466,0.000238375948075996,0.129463206308123,0.00107528752353141,0.00412677901158326,0.00148025253808904,0.000207121440872984,0.00793380689590877,NA,0.0801133224914131,0.00663590852574482,NA,0.00950422764902671,0.0136400361903712,0.00434383519400235,0.0503740756735946,0.54517149865327,2.16965711339953,0.61881151236702,0.00533529936067641,11.2577678528138,0.323139852216939,0.267354273902059,0.316177868016083,0.978455197794104,0.248523023906729,0.00407859392093861,60.9335052040524,0.251121365289579,0.221456747377429,0.0347991549150835,1.61600096316065,10.22914945,-21.8383189361807,NA,NA,NA,NA,NA,NA,NA,10.6988701784531
"2015-09-10","125",NA,92.8889426185726,20.0062066161404,0.175145873095832,0.00131058925441439,0.00924834591122632,0.185661298934767,0.034781448803821,0.00279495125397358,0.00983804723860285,0.0474563074405581,0,0.0139073502120602,0.0735340984572192,0.00203182020332633,0.010763459337232,0.0107176236594405,0.000510171313417342,0.0179951027538077,0.0102309245754271,0.0163788157971125,0.0028647705180279,0.00374091746072814,0.0952826044533388,0.00391256833679438,0.00269431466071396,0.00163372140830454,0.00071166832066196,0.0106380126585904,NA,0.17553950290207,0.0011609012595436,NA,0.00854420675305272,0.00167306226928326,0.012950761018371,0.000843571169529919,0.187338174425041,0.643365750362059,1.84230378576642,0.0190863931498292,5.28742696027398,0.482156279534338,0.151150823938394,0.332070617054903,0.688719884298952,0.313037616945275,0.011656173590364,26.8559501553802,0.323060069127335,0.293837171400669,0.00167306226928326,0.542798645764054,10.03,-24.4244685922829,NA,NA,NA,NA,NA,NA,NA,2.16652828898154
"2015-09-10","2000",NA,56.7219375856431,11.5170873151417,0.0535951051343433,0.000671742291583067,0.00331420801250061,0.23257529493804,0.0663400578040052,0.00173593904670299,0.00257967324684142,0.0214056705361635,0.0064142281485296,0.0309768517019402,0.252993758100057,0.00271547375885565,0.017082417873562,0.0112426646873408,0.00110947966909379,0.018213678612314,0.00109451149354935,0.00934309279805236,0.0023213006491739,0.00724749330760813,0.125420425651004,0.000632571471979818,0.00271064617990368,0.000553186726585429,0.0003720198043272,0.00422477219746572,NA,0.084240077413518,0.000748718961738755,NA,0.00325568566679885,0.0071360983463058,0.00326310397413142,0.00461303754489127,0.285241206817254,1.7883297745693,0.671661549355008,0.00589388125934203,8.16718756748966,0.320812540489021,0.36629183454234,0.285577843086828,0.890170448610009,0.245662919210816,0.0115242385887742,21.3170629294431,0.256633971073005,0.226068148104257,0.0135503264948354,1.48884509015038,9.858992453,-21.5019629725643,NA,NA,NA,NA,NA,NA,NA,10.2409336208017
"2015-09-10","250",NA,123.709111048435,29.3480542544338,0.0744954292721872,0.00106810164389551,0.0039925989258153,0.118923503971298,0.074562067351849,0.00230012582032975,0.00460345543195219,0.0254396771962092,0.00876325757495805,0.0141805977879368,0.259953403527111,0.00172750017693756,0.0167838906100198,0.0145544521639598,0.00112429826151648,0.0280190642015222,0.00339573698185722,0.0106280828462323,0.00175646062631693,0,0.134563150020362,0.00164391966326888,0.00156329979642515,0.000895032248518006,0.000599695117024896,0.00748604095724389,NA,0.126996506243675,0.00465045700467647,NA,0.0108136077369141,0.00771971440096664,0.00840730947839149,0.00122961261839269,0.626975029005574,1.32170881958673,0.943768826937077,0.00859605435776749,18.3316251835483,0.248289038882231,0.372769160690364,0.349261562426084,1.40667330301176,0.31337567421308,0.00488291160957207,64.1780354161568,0.317363553574134,0.273665738947135,0.0164829719759247,1.05958151133834,10.11405918,-24.0350477097045,NA,NA,NA,NA,NA,NA,NA,5.21236082853851
"2015-09-10","500",NA,79.968280644014,18.2579691273208,0.0773663579979802,0.00153503974649228,0.00230468595426827,0.0866141086248381,0.12788708895015,0.00111578114277335,0.0017873948320157,0.0135290019961185,0.012745936982807,0.0135203681006157,0.163773905878624,0.000966320359792577,0.0360433759586748,0.00744996785162546,0.00196428458444584,0.0250843560280077,0.000761141654948286,0.0240268415600929,0.00133798552776898,0,0.207145193060299,0.00121057576332464,0.00380153312158649,0.00106466805709881,0.000260723627192248,0.00789128964735043,NA,0.10325711101591,0.00738882698779882,NA,0.0119638132500122,0.013274845898465,0.00270507530603946,0.0216976641933781,1.47651567372335,2.62096605683345,0.498476983657798,0.00409208078628397,12.1131247803206,0.193137639636609,0.346508590607574,0.417519738239645,2.16177301858516,0.352165903130962,0.00509831286376901,69.0749886366561,0.356199547937632,0.321700939473553,0.026020782881272,2.00611067869584,9.236010004,-25.5695937095587,NA,NA,NA,NA,NA,NA,NA,10.8156546174214
"2015-09-10","64",NA,48.2185882191285,10.976337811985,0.0595728607930347,0,0.010186723063544,0.218725115006453,0.050512499052068,0.00295172131412607,0.0124285733597895,0.0479999595586471,0.00219875500470391,0.0277211230936161,0.0629005041721677,0,0.0185181317792769,0.0160973580738291,0,0.0189044910030839,0.00319801499813296,0.00919514836784799,0.0045459732254615,0.00723066316816432,0.154683778952161,0.00406421916018251,0.00343185829544146,0,0,0.013503615297467,NA,0.205690226326805,0,NA,0.0171794652254723,0.00372982819267922,0.0086325262342662,0.00331420990675358,0.230940553171398,0.877157508603006,1.32974658183402,0.0226152964233335,2.26904602529084,0.361553770565679,0.170940598206614,0.445102821023632,1.23108333326806,0.413425442878808,0.00957979546677958,43.1559780490583,0.423005238345587,0.388003389268674,0.00592858319738313,0.752022989689341,9.76,-23.3696899403587,NA,NA,NA,NA,NA,NA,NA,1.04563360304543
"2015-09-10","1000",NA,84.2892523289084,18.9401809609087,0.147133954835568,0.00135982631223012,0.00358581794137217,0.152593811643331,0.0699197037175787,0.00118686219830349,0.00214352020241957,0.0150704025340339,0.0204772084460674,0.0121858836194373,0.167025425387258,0.00158073503102907,0.0172647944201233,0.00765803545331449,0.00123168538271789,0.0186951221095337,0.00172667268431431,0.0275676137055096,0.00210441437818205,0.0021023204910427,0.119951607806524,0.000994807589240223,0.00355001035523462,0.00142290252060782,3.06997837106236e-05,0.0078103481609503,NA,0.0801583856250745,0.00458040434195024,NA,0.00787601934026012,0.0126240985216912,0.00139377467307613,0.0476366837666585,0.458207989987217,2.06948150199223,0.668256033336093,0.00572933814379174,13.7064681235624,0.331407326577651,0.289484482437508,0.29153162309954,0.879677664673571,0.236377913533579,0.00545708833777396,43.3157572138555,0.240412099350745,0.212827256405179,0.0331013069677586,1.49643243025845,10.22914945,-21.8383189361807,NA,NA,NA,NA,NA,NA,NA,10.6988701784531
"2015-09-10","125",NA,82.9539977725056,15.9637077305258,0.153855899818796,0.00129785582429317,0.00866872601124511,0.182154458976352,0.043414332555131,0.00260578140734035,0.00962263612284072,0.0461766749850519,0.00257885581205806,0.016468868136105,0.0826474618913539,0.00168628750503225,0.0134507736283803,0.0116886108403829,0.000786766682472019,0.0189520376559086,0.00889279742758017,0.0169702825129607,0.00336734239111201,0,0.103183554755595,0.00388834365640927,0.00340221255336952,0.00132818143571015,0.000734236411553541,0.0103232188011971,NA,0.165360940166023,0.00443499661659256,NA,0.00934357835432144,0.00300568342828955,0.01218489748559,0.00424974903113892,0.238338017082344,0.773330445718903,1.60259006929645,0.0182913621340858,5.01840570999317,0.450021055089861,0.173544591827535,0.334760202008682,0.743876754703925,0.312875704610219,0.00990439344375323,31.5895876296747,0.321451916618262,0.290024501439498,0.00558453924034761,0.623989889341451,10.03,-24.4244685922829,NA,NA,NA,NA,NA,NA,NA,2.16652828898154
"2015-09-10","250",NA,123.803265936754,24.2228420683013,0.0657512272361913,0.00116147463772989,0.00364928234971964,0.109218130351345,0.0777757911302219,0.00214496288063136,0.00416236947787269,0.0233819299006232,0.0103316237054788,0.0137755983466742,0.283033291585858,0.00166279469715973,0.0174363229439753,0.013103102282383,0.00136390141885734,0.0259354409095031,0.00283623023084216,0.01101119104893,0.00175839628142368,0,0.137224735782715,0.00144303220032437,0.00176751975356316,0.00123850756420709,0.000482238126167712,0.00705463294535234,NA,0.119126559818364,0.00484456980284616,NA,0.0104221146879888,0.00881084785864976,0.00784507238006911,0.0023679705451009,0.712114287985192,1.46771428377537,0.86811287439454,0.00781165182759233,20.5459889627364,0.224350858103068,0.398946981190966,0.343866309637077,1.53271671231631,0.304202868019741,0.0047106559404531,64.5776027511109,0.307675016395987,0.267272571785244,0.0191424715641286,1.15192393696205,10.11405918,-24.0350477097045,NA,NA,NA,NA,NA,NA,NA,5.21236082853851
"2015-09-10","500",NA,77.6881589540466,17.1799064111888,0.0860933746419712,0.00158651696258718,0.00243888063073078,0.087089316094611,0.127226597124868,0.00113701223481862,0.00181692631180142,0.0131959244195723,0.0136343559446639,0.0129004379420527,0.155222066336365,0.00119377160701522,0.0375763211209149,0.00688315846919685,0.00183910677656569,0.0236940265828992,0.000685325966732747,0.0221145248656561,0.00121374740272967,0,0.205365957808814,0.00126684657905695,0.00342828340231535,0.00125034776423853,0.000421211691062545,0.00750520605861178,NA,0.0992819713212453,0.00750159613227243,NA,0.0116741080381635,0.0138434632538442,0.00562915303859403,0.0255675310777953,1.46087491359621,2.73405560195077,0.483439282637447,0.0042558069425322,12.032309835806,0.20236296222952,0.334152534672008,0.412508874194787,2.03846034694293,0.343944067643497,0.0052625202862713,65.3572906010012,0.34795624016553,0.315539948336868,0.0274778191985081,2.06851208810424,9.236010004,-25.5695937095587,NA,NA,NA,NA,NA,NA,NA,10.8156546174214
"2015-10-05","1000",NA,122.862258731732,21.2370411306721,0.0651291186104618,0.00102268610568621,0.005124601083411,0.153602500377806,0.0788507927417698,0.00147275488416205,0.00447706461533142,0.0172433739255034,0.00832711587475256,0.0164252246540267,0.210113168149362,0.00104491232253052,0.016050343579942,0.0138610496153871,0.00102733734537191,0.0188266330394006,0.00138465971980624,0.0382115536182635,0.00326719779881998,0,0.121979750252134,0.000581762975659583,0.00403596316061243,0.000923978568832717,0,0.00648230859349089,NA,0.128484115046808,0.00651637906460715,NA,0.00983899916926158,0.00821456560007546,0.00586889095621838,0.0318895890322048,0.513343158788598,1.34015649593808,1.05332331621625,0.00960166569874242,12.7921031568875,0.258504343142607,0.358498387598982,0.327444395315015,1.26668817759234,0.292901054346041,0.00321024362063003,91.2395098190577,0.295187319397838,0.261472299397678,0.016541681474828,0.949376117099733,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43026532874917
"2015-10-05","125",NA,113.51961423428,26.7720318893815,0.248701742739732,0.00194253323234935,0.0108954811436539,0.186362958318005,0.0356414317595994,0.00305110075728224,0.00775046291922533,0.0436716443918518,0.00215411443924748,0.01372905316734,0.069815801489964,0.00189858891199379,0.00842981602278635,0.00804182528747632,0.000625701957653356,0.0164322123139667,0.0144393227751855,0.0236275141418627,0.00323287480727773,0.000365585709203488,0.0597293659037864,0.0027887395920766,0.00363701703017697,0.00213103888609424,0.000708162015133905,0.00965886349834174,NA,0.108631680712386,0.00300344857655109,NA,0.00585091250985241,0.00197469630196098,0.0146277198409129,0.00145288155073376,0.191247402816936,0.744025661303861,1.81873152457993,0.0186459440628792,5.08525975090901,0.574071197410439,0.154244263331145,0.222115937855315,0.386913572492839,0.205726822523235,0.0164399227403575,12.5138557992251,0.220035706377498,0.194935966818402,0.00412881074120846,0.549833764074094,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23922007566001
"2015-10-05","2000",NA,129.573073004059,29.1578395328026,0.0469810928125782,0.000460016450494479,0.00402161334190669,0.24696108637391,0.0692928111237077,0.00190449969102215,0.00320131002489654,0.0198068523583211,0.00586747961023765,0.0423192986428532,0.237875143127618,0.00205966114141427,0.0113411202509527,0.0127360324113673,0.0010896727826258,0.0224179953934344,0.000786836658716676,0.00500285489876945,0.00101050558969566,0.00905230805662179,0.132662252969391,0.000749432554711106,0.000829152062948352,0.000197822973127723,0.000312741727637057,0.00361298027757946,NA,0.0923233854479239,0.000708237236109788,NA,0.00164695193580426,0.0074906186626712,6.26346667587754e-05,0.00161495382599208,0.28058190114533,1.67471449346533,0.695928068319672,0.00722292336680323,5.62096137592275,0.326407038561921,0.357426228242195,0.300114916153266,0.919449891385636,0.264763152089392,0.0122239332748366,21.6594075030184,0.276789262391101,0.240545561803673,0.0133580982729089,1.43693011608874,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5084296724827
"2015-10-05","250",NA,128.962213639707,32.8386075203975,0.108731954272686,0.00141991073344264,0.00616742468808828,0.136740765772541,0.0766678742266482,0.00323287314022695,0.00510952332607584,0.0276913041635213,0.00944782615261049,0.0180160859157648,0.219616285514652,0.00134804126615205,0.015815164724757,0.00986487825932138,0.00119011067879384,0.0223336770875471,0.00557238893657518,0.0176884634480914,0.00222894031288856,0,0.114432509865587,0.00142178459229307,0.00217476304083538,0.00150070482542594,0.00107638243624668,0.00840766196093616,NA,0.113061973385205,0.00450870960645366,NA,0.00926472106414875,0.00774834105400572,0.00907178470110926,0.00151507946823073,0.560680451023508,1.42229868122648,0.988023189546469,0.0112769480141641,12.1900110013618,0.315406154748511,0.344848103943583,0.307108170743325,0.973691115787507,0.270329640871485,0.00626822012782855,43.1270177751612,0.275097156173888,0.241708490148226,0.0171961672066162,1.01212199326924,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57773389958253
"2015-10-05","500",NA,176.015765606418,43.3350939359739,0.100167550037943,0.00185440625160486,0.00326868190694015,0.0835131589001602,0.12811650639502,0.00131982337431019,0.00189264361415138,0.0114949411338812,0.0171641003429378,0.0130077915261407,0.131178580638753,0.000734649420571808,0.0382023680276351,0.00812590479663004,0.00189680337901108,0.0302093060483835,0.000965387535970695,0.0288687755002032,0.00164174010347912,0,0.197148489209908,0.00122606505056404,0.00445707536898593,0.00133619976128243,0.000345490482801806,0.00761701454154158,NA,0.0884647708941496,0.00731681771187373,NA,0.0100044449166144,0.0146788859334501,0.00662844777752986,0.0394968446388108,1.53408765854712,2.77480110752888,0.44872152583406,0.00516132552109153,10.0846158531319,0.212924157565102,0.317487580597322,0.40683107352121,1.91068537348478,0.333207225594092,0.00548886545361315,60.7060290346072,0.337359891286423,0.297127877062398,0.0318429862763879,2.22855366285638,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31362593478476
"2015-10-05","64",NA,36.9310955138625,11.4223769384488,0.106520798492017,0.00166027964883821,0.0106028521996428,0.207104017622441,0.0694479119405734,0.00381149538585012,0.00828913534971485,0.0397378885627222,0,0.0316604193452889,0.0734404191175466,0.00191203397289214,0.0207684128166192,0.0155008003982577,0.00125664338976777,0.0259203774130801,0.00529566290952807,0.0162376292245558,0.00410065355754008,0,0.117064065209084,0.00226074410683118,0.0033249119310986,0,0,0.0120496816746413,NA,0.137872659608525,0.00729076648855651,NA,0.0146811785137305,0.00685670043567127,0.00914705829755177,0.00421651127904285,0.335328656285074,1.07099508524274,1.17775390220966,0.0188919875493576,2.31962875527972,0.40462187651186,0.210452749721632,0.341389994503186,0.843725992885557,0.312508237861128,0.00458206477873216,68.2024923156145,0.31709030263986,0.274412481438755,0.00685670043567127,0.849073815950713,10.10901504,-22.7885587604321,NA,NA,NA,NA,NA,NA,NA,2.07064737451593
"2015-10-05","125",NA,120.608426848732,24.8593916360306,0.261780169740724,0.00179432096915962,0.0109621636032365,0.183917879883257,0.0340778426706688,0.00269736730215692,0.00757797996628262,0.0431964070805998,0.00227155152101828,0.0126438592271921,0.0618660766823147,0.00181627105248056,0.0081572717459122,0.00755947195649073,0.000618760450173653,0.0164630306645564,0.0144706982739812,0.0231730572661032,0.00301039120481487,0,0.0586765822387721,0.00286171444054978,0.00374681300253306,0.0020371764214775,0.000696028778918237,0.00951115774720439,NA,0.105925804727991,0.00288131861747358,NA,0.00533992156597979,0.0021295740609699,0.0147321489583104,0.00205454314978586,0.185288361807454,0.744104559664589,1.80524837484481,0.0185401435695191,4.89297417589595,0.588639434403132,0.142641891383951,0.217056801518299,0.368743221796532,0.201146438539829,0.0163208404505849,12.3245147300378,0.215430102568937,0.190788839497716,0.00440112558198818,0.55394039619948,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23922007566001
"2015-10-05","250",NA,108.33553361078,24.4167717897685,0.0876726257984977,0.00133313209115354,0.00580436001055133,0.13750312278329,0.0803057739164305,0.00366842149420405,0.00524502425080561,0.0269474507640838,0.00968202575839548,0.0199849133914473,0.224062794792505,0.00172512660203475,0.0168714860492859,0.0107011788898638,0.00131179138638539,0.0228673812480083,0.0046743395714164,0.0184611020340455,0.00244321294591923,0,0.119794307444893,0.00175222450816773,0.00235906547124413,0.00123056254788903,0.000821839293490613,0.00843016212162672,NA,0.120166768578702,0.00500482366270688,NA,0.0102035612235236,0.00771773251715452,0.00790429542402414,0.00264608454953493,0.584028728154744,1.40279832022963,1.00310917222824,0.0110493842613569,11.211596988376,0.288074404069036,0.35671034292035,0.322038448781614,1.11790025157681,0.284403011229013,0.0059764093137949,47.5876059179124,0.289148857994919,0.254268506470661,0.01739975827555,0.996900464760646,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57773389958253
"2015-10-05","500",NA,170.322094125567,41.1724610119359,0.111774059409739,0.00181227559165565,0.00355298299076542,0.0850468936333382,0.127548869833025,0.00139114451531673,0.00192674241888195,0.0111538764874639,0.0174172924674536,0.0116950750270637,0.10988468517778,0.00072583402643667,0.0393745427400983,0.0076740394085632,0.00200745351049832,0.0298533809541939,0.00101488752448342,0.0333854753728008,0.00133917774016531,0,0.195662413882728,0.00120962665006915,0.00399938301409424,0.00137626265370349,0.000307753284874243,0.00746141085875482,NA,0.086904759192459,0.00754316163948644,NA,0.0102753427453331,0.0149050913558813,0.00635865023352681,0.0439842431847256,1.49974754378361,2.81188468297995,0.444156634214613,0.00547972540964737,9.39580848549451,0.226439963308146,0.298601106761752,0.404283578049374,1.78538969951701,0.328895182036864,0.00554300187276936,59.3352103401949,0.33306192125593,0.293527047382675,0.0323223838233349,2.25145798343926,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31362593478476
"2015-10-05","64",NA,34.2018287838495,9.00530941157236,0.0897041724345952,0,0.0120518505001609,0.197134910694496,0.0702401053908136,0.00436425174475705,0.00989113394522026,0.0358964926139144,0.00766071858065948,0.0315984217341087,0.0729906907607175,0,0.0230458333405677,0.015564180323286,0,0.0294529422118196,0,0.0199439484941472,0.00486673836168223,0,0.129244190908165,0,0,0,0,0.0136050846585329,NA,0.158748357226607,0.0084785548376332,NA,0.0154070928898525,0.00695370447812557,0.00893321999948991,0,0.356304751620915,1.05071143359579,1.2282823398957,0.0219429844453812,2.30994735670384,0.366412495500732,0.21018025926964,0.389141750089445,1.062031876281,0.351481493690093,0,Inf,0.351481493690093,0.306464371154987,0.0146144230587851,0.814145060560684,10.10901504,-22.7885587604321,NA,NA,NA,NA,NA,NA,NA,2.07064737451593
"2015-11-02","1000",NA,184.040255948573,47.7804645032342,0.136233769497322,0.00165004758898177,0.00443637918604964,0.0893185266412597,0.11000625508639,0.00147653397110896,0.00236002741273669,0.0105949046613445,0.0166065834519047,0.0125604848251077,0.120748451424965,0.00100793148271748,0.0256867559984723,0.00850581423805881,0.00148558443722883,0.0186663582069282,0.00217086265430119,0.0784987462203166,0.00268521522774028,0,0.117333460446984,0.00119093789873361,0.00634580792925622,0.00119030699280081,0.000495416500999569,0.0076140374554163,NA,0.0759534141277229,0.00588686432675751,NA,0.00880409990717791,0.0167168422444229,0.00579234244395336,0.079757053986104,1.23161743955116,2.49173332745637,0.647329532755422,0.00679640659878633,9.61335912636076,0.257869195893854,0.338613892982195,0.29293978932868,1.13600148444742,0.230758299702851,0.00406871404327964,56.7152906909242,0.233636706753329,0.204978949871113,0.0333234256963276,1.54480824587657,10.90606017,-21.8028821512027,NA,NA,NA,NA,NA,NA,NA,2.88691879662841
"2015-11-02","125",NA,96.518816280166,20.5707639396289,0.238921194367733,0.0019599760652475,0.0116772517063338,0.18609049012072,0.0366996295932787,0.00338345548073274,0.00842475191862584,0.0427376262103583,0.00272633353972688,0.0144037479314607,0.0705602742800167,0.0024896742338937,0.00993255698684001,0.00754494015871779,0.000690405288143552,0.0145360791268628,0.013658608916876,0.0220464088987983,0.00290660671827916,0.00334812137701995,0.0680901208258243,0.00315826814583041,0.00332944836390597,0.00211794633463493,0.000845983770761677,0.0092686285741359,NA,0.116180021891681,0.000983320001576338,NA,0.0063854487702868,0.00229098406220399,0.0141689418841652,0,0.197213890776853,0.79025494742419,1.70626840549852,0.0201020036249596,4.89874403632813,0.559338468538687,0.155384933902995,0.240478728654832,0.429934185079564,0.218526397295501,0.0177879593140646,12.2850740457179,0.234196410274931,0.211424985701206,0.00501731760193087,0.58607426403575,10.26529706,-23.6610845653235,NA,NA,NA,NA,NA,NA,NA,3.59485810318127
"2015-11-02","250",NA,106.930660808719,16.6296596321511,0.190619659554313,0.00163079163786732,0.00852005129377377,0.157402072297228,0.0562553709166405,0.00341280846247454,0.00586698965857055,0.033090827680271,0.006859146471291,0.0147821022674957,0.144352779964057,0.0017517527171767,0.0135866577529149,0.0089924694030673,0.000648631861086941,0.0185394507762785,0.0100489934248389,0.0200217874912021,0.00241274218538025,0,0.0922102507801306,0.0024851439498949,0.00274089868572378,0.00163936547159941,0.000789633446644048,0.0086498978901925,NA,0.0996258730894762,0.00350997887774211,NA,0.0070722432982192,0.00548570688689791,0.0125896756107073,0.00065158977791771,0.357399175853361,1.2582346692782,1.08042080188056,0.0143870409523443,9.76537554346879,0.453075835441574,0.246855974261206,0.25943982601496,0.572618987199142,0.230430684124525,0.0114699171538808,20.0900042287193,0.240261235806807,0.212080683766374,0.0123448533581889,0.925565296650545,9.650910137,-21.731259499763,NA,NA,NA,NA,NA,NA,NA,1.5887701783349
"2015-11-02","500",NA,185.1835462299,42.4788120927636,0.123999223997796,0.00185163769074826,0.00367639890929204,0.0831626927925077,0.130834194844759,0.00142313199844368,0.00171134740415655,0.0100085693492679,0.0213034060422372,0.0116626926976902,0.112926327288229,0.000753728354022676,0.0407415319205888,0.0076001610591272,0.00192434588955918,0.0300342036911599,0.000883880675144132,0.0329156316677089,0.00142793218638497,0,0.18555996538977,0.00118547163167713,0.00411545442841922,0.00122971813268542,0.00035225399880759,0.00747081546074158,NA,0.0763022142240267,0.00717970535701097,NA,0.00873160280762652,0.016493934671479,0.00621488551546043,0.0498174359577717,1.57323182368797,3.05704016573656,0.411199765335984,0.00538774631344859,9.68269765957171,0.235040412526497,0.303037541425181,0.390440482666568,1.6611631951699,0.30839529201121,0.00519585398785668,59.3541105527535,0.312361427866382,0.272802717226535,0.0377973407137162,2.43190800262962,10.01269139,-23.14308246397,NA,NA,NA,NA,NA,NA,NA,3.64397724008967
"2015-11-02","64",NA,32.9791952827199,6.24261543792737,0.0981288350302387,0,0.0110125144276079,0.205013813568573,0.0777288286286718,0.0103730530915634,0.00956063702903394,0.0368957155972873,0.0324998694132278,0.029937914441987,0.0543549530548006,0,0.0327791737382576,0.0100086081047362,0,0.0214148769993011,0.00331145562253634,0.0117207876927674,0.00337433058611844,0,0.132703870725205,0.00252838206909791,0.00299854315132095,0,0,0.00918805643255,NA,0.123644909175204,0.00602165823509539,NA,0.0124479536415005,0.0139633861817912,0.00640059293023522,0.00386926616613103,0.379139470046847,1.65666224986045,0.931735513813612,0.0205731514566418,1.81558916403908,0.386813487258496,0.189188980611048,0.379577081356391,0.981292260636018,0.300334652023115,0.00166595026815125,180.278281869965,0.302000602291266,0.270577117187229,0.046463255595019,1.07326594851685,8.91,-21.0506008569436,NA,NA,NA,NA,NA,NA,NA,2.02986782446076
