"Hakai.Net.ID","Net_sizefrac","Date","screen_size","Net.Mesh.Size","Flow.Meter.Volume","Depth.Volume","Flow.Meter.Ratio","Weight.Before..mg.","Weight.After..mg.","Weight.Before.Flag","Weight.After.Flag","missing.weight","Biomass.Weight.mg","Plankton.Isotope.ID","event_pk","Hakai.ID","Biomass.mg.m3","Volume.flag"
"2019-03-20_QU39_6_64_3","2019-03-20_QU39_6_64_3_500",2019-03-20,"500","64 um",30.00282754,47.0420355,0.637787613,122.97,285.1,"Estimated preweight",NA,NA,162.13,NA,NA,NA,5.40382401571476,"Flow meter volume used"
"2019-03-20_QU39_6_64_3","2019-03-20_QU39_6_64_3_1000",2019-03-20,"1000","64 um",30.00282754,47.0420355,0.637787613,122.97,198.6,"Estimated preweight",NA,NA,75.63,NA,NA,NA,2.52076241478139,"Flow meter volume used"
"2019-03-20_QU39_6_64_3","2019-03-20_QU39_6_64_3_2000",2019-03-20,"2000","64 um",30.00282754,47.0420355,0.637787613,122.97,199.5,"Estimated preweight",NA,NA,76.53,NA,NA,NA,2.55075958750786,"Flow meter volume used"
"2019-03-20_QU39_6_64_3","2019-03-20_QU39_6_64_3_4000",2019-03-20,"4000","64 um",30.00282754,47.0420355,0.637787613,34.6,40.7,NA,NA,NA,6.1,NA,NA,NA,0.203314170701659,"Flow meter volume used"
"2020-06-17_QU39_3_64_3","2020-06-17_QU39_3_64_3_64",2020-06-17,"64","64 um",31.06814151,48.3496173,0.642572646,124.8,173.7,NA,NA,NA,48.9,NA,NA,NA,1.57395961339562,"Flow meter volume used"
"2020-06-17_QU39_3_64_3","2020-06-17_QU39_3_64_3_125",2020-06-17,"125","64 um",31.06814151,48.3496173,0.642572646,126.3,209.3,NA,NA,NA,83,NA,NA,NA,2.67154699206209,"Flow meter volume used"
"2020-06-17_QU39_3_64_3","2020-06-17_QU39_3_64_3_250",2020-06-17,"250","64 um",31.06814151,48.3496173,0.642572646,125.7,260.5,NA,NA,NA,134.8,NA,NA,NA,4.3388498136141,"Flow meter volume used"
"2020-06-17_QU39_3_64_3","2020-06-17_QU39_3_64_3_500",2020-06-17,"500","64 um",31.06814151,48.3496173,0.642572646,125.1,309.5,NA,NA,NA,184.4,NA,NA,NA,5.93534054621988,"Flow meter volume used"
"2020-06-17_QU39_3_64_3","2020-06-17_QU39_3_64_3_1000",2020-06-17,"1000","64 um",31.06814151,48.3496173,0.642572646,249.6,577.1,NA,NA,NA,327.5,NA,NA,NA,10.5413450590402,"Flow meter volume used"
"2020-06-17_QU39_3_64_3","2020-06-17_QU39_3_64_3_2000",2020-06-17,"2000","64 um",31.06814151,48.3496173,0.642572646,160.8,320,NA,NA,NA,159.2,NA,NA,NA,5.12422025465404,"Flow meter volume used"
"2020-06-17_QU39_3_64_3","2020-06-17_QU39_3_64_3_4000",2020-06-17,"4000","64 um",31.06814151,48.3496173,0.642572646,125.9,259.4,NA,NA,NA,133.5,NA,NA,NA,4.29700630650951,"Flow meter volume used"
"2016-06-29_QU39_5_64_1","2016-06-29_QU39_5_64_1_64",2016-06-29,"64","64 um",33.10911431,51.4175,0.643926957,36.1,103.4,NA,NA,NA,67.3,NA,NA,NA,2.03267291809353,"Flow meter volume used"
"2016-06-29_QU39_5_64_1","2016-06-29_QU39_5_64_1_125",2016-06-29,"125","64 um",33.10911431,51.4175,0.643926957,130.5,208.3,NA,NA,NA,77.8,NA,NA,NA,2.34980613711258,"Flow meter volume used"
"2016-06-29_QU39_5_64_1","2016-06-29_QU39_5_64_1_250",2016-06-29,"250","64 um",33.10911431,51.4175,0.643926957,131.1,292.4,NA,NA,NA,161.3,NA,NA,NA,4.87177030740693,"Flow meter volume used"
"2016-06-29_QU39_5_64_1","2016-06-29_QU39_5_64_1_500",2016-06-29,"500","64 um",33.10911431,51.4175,0.643926957,262.6,620.1,NA,NA,NA,357.5,NA,NA,NA,10.7976310285058,"Flow meter volume used"
"2016-06-29_QU39_5_64_1","2016-06-29_QU39_5_64_1_1000",2016-06-29,"1000","64 um",33.10911431,51.4175,0.643926957,263.1,857.8,NA,NA,NA,594.7,NA,NA,NA,17.9618214619647,"Flow meter volume used"
"2016-06-29_QU39_5_64_1","2016-06-29_QU39_5_64_1_2000",2016-06-29,"2000","64 um",33.10911431,51.4175,0.643926957,132.4,356.4,NA,NA,NA,224,NA,NA,NA,6.7655086724064,"Flow meter volume used"
"2016-06-29_QU39_5_64_1","2016-06-29_QU39_5_64_1_4000",2016-06-29,"4000","64 um",33.10911431,51.4175,0.643926957,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-10-20_QU39_3_64_3","2020-10-20_QU39_3_64_3_64",2020-10-20,"64","64 um",30.66205648,47.47960759,0.645794227,129,206.7,NA,NA,NA,77.7,NA,NA,NA,2.53407660541887,"Flow meter volume used"
"2020-10-20_QU39_3_64_3","2020-10-20_QU39_3_64_3_125",2020-10-20,"125","64 um",30.66205648,47.47960759,0.645794227,129.3,230.7,NA,NA,NA,101.4,NA,NA,NA,3.30701889046941,"Flow meter volume used"
"2020-10-20_QU39_3_64_3","2020-10-20_QU39_3_64_3_250",2020-10-20,"250","64 um",30.66205648,47.47960759,0.645794227,130.4,207.9,NA,NA,NA,77.5,NA,NA,NA,2.5275538857138,"Flow meter volume used"
"2020-10-20_QU39_3_64_3","2020-10-20_QU39_3_64_3_500",2020-10-20,"500","64 um",30.66205648,47.47960759,0.645794227,128.6,218.1,NA,NA,NA,89.5,NA,NA,NA,2.91891706801787,"Flow meter volume used"
"2020-10-20_QU39_3_64_3","2020-10-20_QU39_3_64_3_1000",2020-10-20,"1000","64 um",30.66205648,47.47960759,0.645794227,131.6,252.9,NA,NA,NA,121.3,NA,NA,NA,3.95602950112366,"Flow meter volume used"
"2020-10-20_QU39_3_64_3","2020-10-20_QU39_3_64_3_2000",2020-10-20,"2000","64 um",30.66205648,47.47960759,0.645794227,129.2,250.5,NA,NA,NA,121.3,NA,NA,NA,3.95602950112366,"Flow meter volume used"
"2020-10-20_QU39_3_64_3","2020-10-20_QU39_3_64_3_4000",2020-10-20,"4000","64 um",30.66205648,47.47960759,0.645794227,129.1,175.9,NA,NA,NA,46.8,NA,NA,NA,1.52631641098588,"Flow meter volume used"
"2019-08-20_QU39_5_64_3","2019-08-20_QU39_5_64_3_64",2019-08-20,"64","64 um",30.57240134,47.13947111,0.648552065,135.3,0,NA,NA,NA,NA,NA,NA,NA,NA,"Flow meter volume used"
"2019-08-20_QU39_5_64_3","2019-08-20_QU39_5_64_3_125",2019-08-20,"125","64 um",30.57240134,47.13947111,0.648552065,134.3,0,NA,NA,NA,NA,NA,NA,NA,NA,"Flow meter volume used"
"2019-08-20_QU39_5_64_3","2019-08-20_QU39_5_64_3_250",2019-08-20,"250","64 um",30.57240134,47.13947111,0.648552065,133.3,0,NA,NA,NA,NA,NA,NA,NA,NA,"Flow meter volume used"
"2019-08-20_QU39_5_64_3","2019-08-20_QU39_5_64_3_500",2019-08-20,"500","64 um",30.57240134,47.13947111,0.648552065,133.7,0,NA,NA,NA,NA,NA,NA,NA,NA,"Flow meter volume used"
"2019-08-20_QU39_5_64_3","2019-08-20_QU39_5_64_3_1000",2019-08-20,"1000","64 um",30.57240134,47.13947111,0.648552065,133,0,NA,NA,NA,NA,NA,NA,NA,NA,"Flow meter volume used"
"2019-08-20_QU39_5_64_3","2019-08-20_QU39_5_64_3_2000",2019-08-20,"2000","64 um",30.57240134,47.13947111,0.648552065,133.5,0,NA,NA,NA,NA,NA,NA,NA,NA,"Flow meter volume used"
"2019-08-20_QU39_5_64_3","2019-08-20_QU39_5_64_3_4000",2019-08-20,"4000","64 um",30.57240134,47.13947111,0.648552065,0,0,NA,NA,NA,0,NA,NA,NA,NA,"Flow meter volume used"
"2020-10-08_QU39_3_64_3","2020-10-08_QU39_3_64_3_64",2020-10-08,"64","64 um",30.91520039,47.59534124,0.649542573,130,185.9,NA,NA,NA,55.9,NA,NA,NA,1.80817200907039,"Flow meter volume used"
"2020-10-08_QU39_3_64_3","2020-10-08_QU39_3_64_3_125",2020-10-08,"125","64 um",30.91520039,47.59534124,0.649542573,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-10-08_QU39_3_64_3","2020-10-08_QU39_3_64_3_250",2020-10-08,"250","64 um",30.91520039,47.59534124,0.649542573,128.5,258.5,NA,NA,NA,130,NA,NA,NA,4.20505118388463,"Flow meter volume used"
"2020-10-08_QU39_3_64_3","2020-10-08_QU39_3_64_3_500",2020-10-08,"500","64 um",30.91520039,47.59534124,0.649542573,129.1,290.8,NA,NA,NA,161.7,NA,NA,NA,5.23043674180111,"Flow meter volume used"
"2020-10-08_QU39_3_64_3","2020-10-08_QU39_3_64_3_1000",2020-10-08,"1000","64 um",30.91520039,47.59534124,0.649542573,129.1,363.9,NA,NA,NA,234.8,NA,NA,NA,7.594969369047,"Flow meter volume used"
"2020-10-08_QU39_3_64_3","2020-10-08_QU39_3_64_3_2000",2020-10-08,"2000","64 um",30.91520039,47.59534124,0.649542573,129.6,318,NA,NA,NA,188.4,NA,NA,NA,6.09408956187588,"Flow meter volume used"
"2020-10-08_QU39_3_64_3","2020-10-08_QU39_3_64_3_4000",2020-10-08,"4000","64 um",30.91520039,47.59534124,0.649542573,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-06-04_QU39_2_64_3","2020-06-04_QU39_2_64_3_64",2020-06-04,"64","64 um",31.35292841,48.23118971,0.650055049,126.5,199.9,NA,NA,NA,73.4,NA,NA,NA,2.34108913337068,"Flow meter volume used"
"2020-06-04_QU39_2_64_3","2020-06-04_QU39_2_64_3_125",2020-06-04,"125","64 um",31.35292841,48.23118971,0.650055049,126.4,218.8,NA,NA,NA,92.4,NA,NA,NA,2.94709313247209,"Flow meter volume used"
"2020-06-04_QU39_2_64_3","2020-06-04_QU39_2_64_3_250",2020-06-04,"250","64 um",31.35292841,48.23118971,0.650055049,125.9,271.3,NA,NA,NA,145.4,NA,NA,NA,4.63752534049179,"Flow meter volume used"
"2020-06-04_QU39_2_64_3","2020-06-04_QU39_2_64_3_500",2020-06-04,"500","64 um",31.35292841,48.23118971,0.650055049,125.5,251.4,NA,NA,NA,125.9,NA,NA,NA,4.01557386772982,"Flow meter volume used"
"2020-06-04_QU39_2_64_3","2020-06-04_QU39_2_64_3_1000",2020-06-04,"1000","64 um",31.35292841,48.23118971,0.650055049,126.7,337.9,NA,NA,NA,211.2,NA,NA,NA,6.73621287422191,"Flow meter volume used"
"2020-06-04_QU39_2_64_3","2020-06-04_QU39_2_64_3_2000",2020-06-04,"2000","64 um",31.35292841,48.23118971,0.650055049,127.3,233,NA,NA,NA,105.7,NA,NA,NA,3.37129593184307,"Flow meter volume used"
"2020-06-04_QU39_2_64_3","2020-06-04_QU39_2_64_3_4000",2020-06-04,"4000","64 um",31.35292841,48.23118971,0.650055049,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2018-06-20_QU39_2_64_3","2018-06-20_QU39_2_64_3_64",2018-06-20,"64","64 um",31.33710691,47.63831744,0.65781305,122.7,214.6,NA,NA,NA,91.9,NA,NA,NA,2.93262553763933,"Flow meter volume used"
"2018-06-20_QU39_2_64_3","2018-06-20_QU39_2_64_3_125",2018-06-20,"125","64 um",31.33710691,47.63831744,0.65781305,123.4,308.7,NA,NA,NA,185.3,NA,NA,NA,5.91311765097463,"Flow meter volume used"
"2018-06-20_QU39_2_64_3","2018-06-20_QU39_2_64_3_250",2018-06-20,"250","64 um",31.33710691,47.63831744,0.65781305,123.9,366.3,NA,NA,NA,242.4,NA,NA,NA,7.73523863246762,"Flow meter volume used"
"2018-06-20_QU39_2_64_3","2018-06-20_QU39_2_64_3_500",2018-06-20,"500","64 um",31.33710691,47.63831744,0.65781305,122.1,273.1,NA,NA,NA,151,NA,NA,NA,4.81856862006028,"Flow meter volume used"
"2018-06-20_QU39_2_64_3","2018-06-20_QU39_2_64_3_1000",2018-06-20,"1000","64 um",31.33710691,47.63831744,0.65781305,123.4,342.8,NA,NA,NA,219.4,NA,NA,NA,7.00128447179619,"Flow meter volume used"
"2018-06-20_QU39_2_64_3","2018-06-20_QU39_2_64_3_2000",2018-06-20,"2000","64 um",31.33710691,47.63831744,0.65781305,36.4,115.7,NA,NA,NA,79.3,NA,NA,NA,2.53054630179324,"Flow meter volume used"
"2016-09-20_QU39_5_64_1","2016-09-20_QU39_5_64_1_64",2016-09-20,"64","64 um",33.95292735,51.4175,0.660337966,128.1,192,NA,NA,NA,63.9,NA,NA,NA,1.88201739842029,"Flow meter volume used"
"2016-09-20_QU39_5_64_1","2016-09-20_QU39_5_64_1_125",2016-09-20,"125","64 um",33.95292735,51.4175,0.660337966,128.1,259.7,NA,NA,NA,131.6,NA,NA,NA,3.87595445433662,"Flow meter volume used"
"2016-09-20_QU39_5_64_1","2016-09-20_QU39_5_64_1_250",2016-09-20,"250","64 um",33.95292735,51.4175,0.660337966,128.9,290.7,NA,NA,NA,161.8,NA,NA,NA,4.76542120601569,"Flow meter volume used"
"2016-09-20_QU39_5_64_1","2016-09-20_QU39_5_64_1_500",2016-09-20,"500","64 um",33.95292735,51.4175,0.660337966,259.5,1013.7,NA,NA,NA,754.2,NA,NA,NA,22.2131067588197,"Flow meter volume used"
"2016-09-20_QU39_5_64_1","2016-09-20_QU39_5_64_1_1000",2016-09-20,"1000","64 um",33.95292735,51.4175,0.660337966,261.1,593.2,NA,NA,NA,332.1,NA,NA,NA,9.78118901432515,"Flow meter volume used"
"2016-09-20_QU39_5_64_1","2016-09-20_QU39_5_64_1_2000",2016-09-20,"2000","64 um",33.95292735,51.4175,0.660337966,128.8,291.7,NA,NA,NA,162.9,NA,NA,NA,4.79781900160665,"Flow meter volume used"
"2016-09-20_QU39_5_64_1","2016-09-20_QU39_5_64_1_4000",2016-09-20,"4000","64 um",33.95292735,51.4175,0.660337966,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-05-26_QU39_5_64_3","2020-05-26_QU39_5_64_3_64",2020-05-26,"64","64 um",33.74724792,51.025,0.661386534,127.6,185.6,NA,NA,NA,58,NA,NA,NA,1.71865866329286,"Flow meter volume used"
"2020-05-26_QU39_5_64_3","2020-05-26_QU39_5_64_3_125",2020-05-26,"125","64 um",33.74724792,51.025,0.661386534,126.4,202.7,NA,NA,NA,76.3,NA,NA,NA,2.26092510360768,"Flow meter volume used"
"2020-05-26_QU39_5_64_3","2020-05-26_QU39_5_64_3_250",2020-05-26,"250","64 um",33.74724792,51.025,0.661386534,127.1,231.2,NA,NA,NA,104.1,NA,NA,NA,3.0846959801515,"Flow meter volume used"
"2020-05-26_QU39_5_64_3","2020-05-26_QU39_5_64_3_500",2020-05-26,"500","64 um",33.74724792,51.025,0.661386534,126.1,335.2,NA,NA,NA,209.1,NA,NA,NA,6.19606080162995,"Flow meter volume used"
"2020-05-26_QU39_5_64_3","2020-05-26_QU39_5_64_3_1000",2020-05-26,"1000","64 um",33.74724792,51.025,0.661386534,124.1,587.9,NA,NA,NA,463.8,NA,NA,NA,13.7433428971591,"Flow meter volume used"
"2020-05-26_QU39_5_64_3","2020-05-26_QU39_5_64_3_2000",2020-05-26,"2000","64 um",33.74724792,51.025,0.661386534,125.8,269.5,NA,NA,NA,143.7,NA,NA,NA,4.25812499853766,"Flow meter volume used"
"2020-05-26_QU39_5_64_3","2020-05-26_QU39_5_64_3_4000",2020-05-26,"4000","64 um",33.74724792,51.025,0.661386534,255.7,414,NA,NA,NA,158.3,NA,NA,NA,4.69075286895276,"Flow meter volume used"
"2017-04-03_QU39_4_64_1","2017-04-03_QU39_4_64_1_64",2017-04-03,"64","64 um",33.75779558,51.025,0.66159325,255.1,565.3,NA,NA,NA,310.2,NA,NA,NA,9.18898863715437,"Flow meter volume used"
"2017-04-03_QU39_4_64_1","2017-04-03_QU39_4_64_1_125",2017-04-03,"125","64 um",33.75779558,51.025,0.66159325,254.1,459.9,NA,NA,NA,205.8,NA,NA,NA,6.09636963741576,"Flow meter volume used"
"2017-04-03_QU39_4_64_1","2017-04-03_QU39_4_64_1_250",2017-04-03,"250","64 um",33.75779558,51.025,0.66159325,256.9,574.1,NA,NA,NA,317.2,NA,NA,NA,9.3963481486311,"Flow meter volume used"
"2017-04-03_QU39_4_64_1","2017-04-03_QU39_4_64_1_500",2017-04-03,"500","64 um",33.75779558,51.025,0.66159325,128.8,299.7,NA,NA,NA,170.9,NA,NA,NA,5.06253435876751,"Flow meter volume used"
"2017-04-03_QU39_4_64_1","2017-04-03_QU39_4_64_1_1000",2017-04-03,"1000","64 um",33.75779558,51.025,0.66159325,128.2,241.5,NA,NA,NA,113.3,NA,NA,NA,3.35626180718759,"Flow meter volume used"
"2017-04-03_QU39_4_64_1","2017-04-03_QU39_4_64_1_2000",2017-04-03,"2000","64 um",33.75779558,51.025,0.66159325,36.6,59.5,NA,NA,NA,22.9,NA,NA,NA,0.678361830402434,"Flow meter volume used"
"2017-04-03_QU39_4_64_1","2017-04-03_QU39_4_64_1_4000",2017-04-03,"4000","64 um",33.75779558,51.025,0.66159325,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-08-26_QU39_5_64_3","2020-08-26_QU39_5_64_3_64",2020-08-26,"64","64 um",31.75901344,47.85344206,0.663672498,127.9,239.1,NA,NA,NA,111.2,NA,NA,NA,3.50136820874748,"Flow meter volume used"
"2020-08-26_QU39_5_64_3","2020-08-26_QU39_5_64_3_125",2020-08-26,"125","64 um",31.75901344,47.85344206,0.663672498,126.8,305.1,NA,NA,NA,178.3,NA,NA,NA,5.61415424118414,"Flow meter volume used"
"2020-08-26_QU39_5_64_3","2020-08-26_QU39_5_64_3_250",2020-08-26,"250","64 um",31.75901344,47.85344206,0.663672498,127.4,208.6,NA,NA,NA,81.2,NA,NA,NA,2.55675448336597,"Flow meter volume used"
"2020-08-26_QU39_5_64_3","2020-08-26_QU39_5_64_3_500",2020-08-26,"500","64 um",31.75901344,47.85344206,0.663672498,127.5,203.1,NA,NA,NA,75.6,NA,NA,NA,2.38042658796142,"Flow meter volume used"
"2020-08-26_QU39_5_64_3","2020-08-26_QU39_5_64_3_1000",2020-08-26,"1000","64 um",31.75901344,47.85344206,0.663672498,127.6,299.4,NA,NA,NA,171.8,NA,NA,NA,5.40948793401814,"Flow meter volume used"
"2020-08-26_QU39_5_64_3","2020-08-26_QU39_5_64_3_2000",2020-08-26,"2000","64 um",31.75901344,47.85344206,0.663672498,128.8,222.5,NA,NA,NA,93.7,NA,NA,NA,2.95034353560826,"Flow meter volume used"
"2020-08-26_QU39_5_64_3","2020-08-26_QU39_5_64_3_4000",2020-08-26,"4000","64 um",31.75901344,47.85344206,0.663672498,254.1,396.2,NA,NA,NA,142.1,NA,NA,NA,4.47432034589044,"Flow meter volume used"
"2015-06-22_QU39_1_64_1","2015-06-22_QU39_1_64_1_64",2015-06-22,"64","64 um",34.56996564,52.00625,0.664727136,135.2,236.9,NA,NA,NA,101.7,NA,NA,NA,2.94186002552243,"Flow meter volume used"
"2015-06-22_QU39_1_64_1","2015-06-22_QU39_1_64_1_125",2015-06-22,"125","64 um",34.56996564,52.00625,0.664727136,137.6,376.1,NA,NA,NA,238.5,NA,NA,NA,6.89905227224287,"Flow meter volume used"
"2015-06-22_QU39_1_64_1","2015-06-22_QU39_1_64_1_250",2015-06-22,"250","64 um",34.56996564,52.00625,0.664727136,133.5,730.8,NA,NA,NA,597.3,NA,NA,NA,17.2780038667114,"Flow meter volume used"
"2015-06-22_QU39_1_64_1","2015-06-22_QU39_1_64_1_500",2015-06-22,"500","64 um",34.56996564,52.00625,0.664727136,135.6,226.8,NA,NA,NA,91.2,NA,NA,NA,2.63812816448029,"Flow meter volume used"
"2015-06-22_QU39_1_64_1","2015-06-22_QU39_1_64_1_1000",2015-06-22,"1000","64 um",34.56996564,52.00625,0.664727136,136.8,257.4,NA,NA,NA,120.6,NA,NA,NA,3.48857737539828,"Flow meter volume used"
"2015-06-22_QU39_1_64_1","2015-06-22_QU39_1_64_1_2000",2015-06-22,"2000","64 um",34.56996564,52.00625,0.664727136,35.7,68.2,NA,NA,NA,32.5,NA,NA,NA,0.940122427035192,"Flow meter volume used"
"2015-06-22_QU39_1_64_1","2015-06-22_QU39_1_64_1_4000",2015-06-22,"4000","64 um",34.56996564,52.00625,0.664727136,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-08-13_QU39_5_64_3","2020-08-13_QU39_5_64_3_64",2020-08-13,"64","64 um",32.07544333,47.63667595,0.673335045,34.2,74.2,NA,NA,NA,40,NA,NA,NA,1.24705992645122,"Flow meter volume used"
"2020-08-13_QU39_5_64_3","2020-08-13_QU39_5_64_3_125",2020-08-13,"125","64 um",32.07544333,47.63667595,0.673335045,127.2,170.3,NA,NA,NA,43.1,NA,NA,NA,1.34370707075119,"Flow meter volume used"
"2020-08-13_QU39_5_64_3","2020-08-13_QU39_5_64_3_250",2020-08-13,"250","64 um",32.07544333,47.63667595,0.673335045,128,182.8,NA,NA,NA,54.8,NA,NA,NA,1.70847209923817,"Flow meter volume used"
"2020-08-13_QU39_5_64_3","2020-08-13_QU39_5_64_3_500",2020-08-13,"500","64 um",32.07544333,47.63667595,0.673335045,130.8,213.2,NA,NA,NA,82.4,NA,NA,NA,2.56894344848951,"Flow meter volume used"
"2020-08-13_QU39_5_64_3","2020-08-13_QU39_5_64_3_1000",2020-08-13,"1000","64 um",32.07544333,47.63667595,0.673335045,129.3,300.1,NA,NA,NA,170.8,NA,NA,NA,5.3249458859467,"Flow meter volume used"
"2020-08-13_QU39_5_64_3","2020-08-13_QU39_5_64_3_2000",2020-08-13,"2000","64 um",32.07544333,47.63667595,0.673335045,129.4,279.1,NA,NA,NA,149.7,NA,NA,NA,4.66712177474368,"Flow meter volume used"
"2020-08-13_QU39_5_64_3","2020-08-13_QU39_5_64_3_4000",2020-08-13,"4000","64 um",32.07544333,47.63667595,0.673335045,34,46.1,NA,NA,NA,12.1,NA,NA,NA,0.377235627751493,"Flow meter volume used"
"2019-06-25_QU39_2_64_3","2019-06-25_QU39_2_64_3_64",2019-06-25,"64","64 um",32.31276575,47.82845304,0.675597133,122.1,219.3,NA,NA,NA,97.2,NA,NA,NA,3.00809905137879,"Flow meter volume used"
"2019-06-25_QU39_2_64_3","2019-06-25_QU39_2_64_3_125",2019-06-25,"125","64 um",32.31276575,47.82845304,0.675597133,122.6,218.9,NA,NA,NA,96.3,NA,NA,NA,2.98024628238454,"Flow meter volume used"
"2019-06-25_QU39_2_64_3","2019-06-25_QU39_2_64_3_250",2019-06-25,"250","64 um",32.31276575,47.82845304,0.675597133,121.4,240.1,NA,NA,NA,118.7,NA,NA,NA,3.67347075513027,"Flow meter volume used"
"2019-06-25_QU39_2_64_3","2019-06-25_QU39_2_64_3_500",2019-06-25,"500","64 um",32.31276575,47.82845304,0.675597133,124.2,324,NA,NA,NA,199.8,NA,NA,NA,6.18331471672307,"Flow meter volume used"
"2019-06-25_QU39_2_64_3","2019-06-25_QU39_2_64_3_1000",2019-06-25,"1000","64 um",32.31276575,47.82845304,0.675597133,123.1,474.8,NA,NA,NA,351.7,NA,NA,NA,10.88424317253,"Flow meter volume used"
"2019-06-25_QU39_2_64_3","2019-06-25_QU39_2_64_3_2000",2019-06-25,"2000","64 um",32.31276575,47.82845304,0.675597133,123.5,411,NA,NA,NA,287.5,NA,NA,NA,8.89741231760701,"Flow meter volume used"
"2019-06-25_QU39_2_64_3","2019-06-25_QU39_2_64_3_4000",2019-06-25,"4000","64 um",32.31276575,47.82845304,0.675597133,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2019-12-03_QU39_6_64_3","2019-12-03_QU39_6_64_3_64",2019-12-03,"64","64 um",31.66408447,46.86479795,0.675647519,127.6,167.6,NA,NA,NA,40,NA,NA,NA,1.2632609048873,"Flow meter volume used"
"2019-12-03_QU39_6_64_3","2019-12-03_QU39_6_64_3_125",2019-12-03,"125","64 um",31.66408447,46.86479795,0.675647519,127.1,198.5,NA,NA,NA,71.4,NA,NA,NA,2.25492071522382,"Flow meter volume used"
"2019-12-03_QU39_6_64_3","2019-12-03_QU39_6_64_3_250",2019-12-03,"250","64 um",31.66408447,46.86479795,0.675647519,128.1,204.1,NA,NA,NA,76,NA,NA,NA,2.40019571928586,"Flow meter volume used"
"2019-12-03_QU39_6_64_3","2019-12-03_QU39_6_64_3_500",2019-12-03,"500","64 um",31.66408447,46.86479795,0.675647519,126.4,211.7,NA,NA,NA,85.3,NA,NA,NA,2.69390387967216,"Flow meter volume used"
"2019-12-03_QU39_6_64_3","2019-12-03_QU39_6_64_3_1000",2019-12-03,"1000","64 um",31.66408447,46.86479795,0.675647519,127.4,207.3,NA,NA,NA,79.9,NA,NA,NA,2.52336365751238,"Flow meter volume used"
"2019-12-03_QU39_6_64_3","2019-12-03_QU39_6_64_3_2000",2019-12-03,"2000","64 um",31.66408447,46.86479795,0.675647519,127.6,198.4,NA,NA,NA,70.8,NA,NA,NA,2.23597180165052,"Flow meter volume used"
"2019-12-03_QU39_6_64_3","2019-12-03_QU39_6_64_3_4000",2019-12-03,"4000","64 um",31.66408447,46.86479795,0.675647519,34,39.3,NA,NA,NA,5.3,NA,NA,NA,0.167382069897567,"Flow meter volume used"
"2016-08-10_QU39_5_64_64 single","2016-08-10_QU39_5_64_64 single_64",2016-08-10,"64","64 um",35.1659086,52.00625,0.676186201,126.2,283.2,NA,NA,NA,157,NA,NA,NA,4.46455121594669,"Flow meter volume used"
"2016-08-10_QU39_5_64_64 single","2016-08-10_QU39_5_64_64 single_125",2016-08-10,"125","64 um",35.1659086,52.00625,0.676186201,254.7,739.3,NA,NA,NA,484.6,NA,NA,NA,13.7803918423424,"Flow meter volume used"
"2016-08-10_QU39_5_64_64 single","2016-08-10_QU39_5_64_64 single_250",2016-08-10,"250","64 um",35.1659086,52.00625,0.676186201,254.6,740.4,NA,NA,NA,485.8,NA,NA,NA,13.8145158006809,"Flow meter volume used"
"2016-08-10_QU39_5_64_64 single","2016-08-10_QU39_5_64_64 single_500",2016-08-10,"500","64 um",35.1659086,52.00625,0.676186201,129,576.9,NA,NA,NA,447.9,NA,NA,NA,12.736767449825,"Flow meter volume used"
"2016-08-10_QU39_5_64_64 single","2016-08-10_QU39_5_64_64 single_1000",2016-08-10,"1000","64 um",35.1659086,52.00625,0.676186201,73.3,351,NA,NA,NA,277.7,NA,NA,NA,7.89685269215538,"Flow meter volume used"
"2016-08-10_QU39_5_64_64 single","2016-08-10_QU39_5_64_64 single_2000",2016-08-10,"2000","64 um",35.1659086,52.00625,0.676186201,36.2,147.4,NA,NA,NA,111.2,NA,NA,NA,3.162153472696,"Flow meter volume used"
"2016-08-10_QU39_5_64_64 single","2016-08-10_QU39_5_64_64 single_4000",2016-08-10,"4000","64 um",35.1659086,52.00625,0.676186201,37.1,57.7,NA,NA,NA,20.6,NA,NA,NA,0.585794618143323,"Flow meter volume used"
"2017-02-14_QU39_4_64_1","2017-02-14_QU39_4_64_1_64",2017-02-14,"64","64 um",34.81256189,51.025,0.682264809,36.1,83.1,NA,NA,NA,47,NA,NA,NA,1.35008736640841,"Flow meter volume used"
"2017-02-14_QU39_4_64_1","2017-02-14_QU39_4_64_1_125",2017-02-14,"125","64 um",34.81256189,51.025,0.682264809,128,196.2,NA,NA,NA,68.2,NA,NA,NA,1.95906294444795,"Flow meter volume used"
"2017-02-14_QU39_4_64_1","2017-02-14_QU39_4_64_1_250",2017-02-14,"250","64 um",34.81256189,51.025,0.682264809,128,180,NA,NA,NA,52,NA,NA,NA,1.49371368198378,"Flow meter volume used"
